site_id,parent_region_id,scenario_type,profile_id,evidence_bundle_id,evaluation_mode,requested_crop_id,is_requested_crop,crop_id,crop_name,regionally_eligible,overall_rank,eligible_rank,suitability_score,recommendation,confidence_score,confidence_band,evidence_coverage_percent,applied_caps,applied_gates,detailed_output_path
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,True,fresh_market_cabbage,Fresh-market cabbage,True,3,3,63.89,conditional,67.01,medium,83.0,,,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,white_potato,White potato,True,4,4,62.86,conditional,58.68,low,83.0,,,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,dry_bulb_onion,Dry-bulb onion,True,5,5,56.72,conditional,67.01,medium,83.0,,,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,corn_grain,Corn grown for grain,True,6,6,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,corn_silage,Corn grown for silage,True,7,7,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,grain_sorghum,Grain sorghum,True,8,8,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,soybean,Soybean,True,9,9,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,upland_cotton,Upland cotton,True,10,10,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,seedless_watermelon,Seedless watermelon,True,11,11,54.0,not_recommended,67.01,medium,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,long_grain_rice,Long-grain rice,True,12,12,54.0,not_recommended,60.03,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,oilseed_sunflower,Oilseed sunflower,True,13,13,54.0,not_recommended,58.68,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,runner_peanut,Runner-type peanut,True,14,14,54.0,not_recommended,58.68,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,sweet_potato,Sweet potato,True,15,15,54.0,not_recommended,58.68,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,bermudagrass_hay,Bermudagrass grown for hay,True,16,16,54.0,not_recommended,56.51,low,80.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,alfalfa_hay,Alfalfa grown for hay,True,17,17,54.0,not_recommended,51.0,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,sesame,Sesame,True,18,18,54.0,not_recommended,48.57,low,80.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,annual_ryegrass_forage,Annual ryegrass grown for forage,True,19,19,53.69,not_recommended,57.87,low,80.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,fresh_market_spinach,Fresh-market spinach,True,20,20,52.56,not_recommended,67.01,medium,83.0,,,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,grain_oats,Grain oats,True,21,21,51.7,not_recommended,69.08,medium,100.0,,,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,reliable_irrigation,eastern_east_texas_tyler_reliable_irrigation,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,hard_red_winter_wheat,Hard red winter wheat,True,22,22,49.38,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/reliable_irrigation.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,forage_sorghum,Forage sorghum,True,1,1,72.28,conditional,57.23,low,79.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,sorghum_sudangrass,Sorghum-sudangrass,True,2,2,72.28,conditional,57.23,low,79.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,True,fresh_market_cabbage,Fresh-market cabbage,True,3,3,62.06,conditional,65.31,medium,79.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,white_potato,White potato,True,4,4,60.98,conditional,57.23,low,79.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,dry_bulb_onion,Dry-bulb onion,True,5,5,54.53,not_recommended,65.31,medium,79.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,grain_sorghum,Grain sorghum,True,6,6,54.0,not_recommended,67.64,medium,96.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,upland_cotton,Upland cotton,True,7,7,54.0,not_recommended,67.64,medium,96.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,seedless_watermelon,Seedless watermelon,True,8,8,54.0,not_recommended,65.31,medium,79.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,long_grain_rice,Long-grain rice,True,9,9,54.0,not_recommended,58.59,low,79.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,oilseed_sunflower,Oilseed sunflower,True,10,10,54.0,not_recommended,57.23,low,79.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,runner_peanut,Runner-type peanut,True,11,11,54.0,not_recommended,57.23,low,79.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,sweet_potato,Sweet potato,True,12,12,54.0,not_recommended,57.23,low,79.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,bermudagrass_hay,Bermudagrass grown for hay,True,13,13,54.0,not_recommended,55.07,low,76.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,alfalfa_hay,Alfalfa grown for hay,True,14,14,54.0,not_recommended,49.56,low,79.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,sesame,Sesame,True,15,15,54.0,not_recommended,47.38,low,76.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,corn_grain,Corn grown for grain,True,16,16,53.15,not_recommended,67.64,medium,96.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,corn_silage,Corn grown for silage,True,17,17,53.15,not_recommended,67.64,medium,96.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,soybean,Soybean,True,18,18,52.08,not_recommended,67.64,medium,96.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,fresh_market_spinach,Fresh-market spinach,True,19,19,52.06,not_recommended,65.31,medium,79.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,annual_ryegrass_forage,Annual ryegrass grown for forage,True,20,20,51.25,not_recommended,56.42,low,76.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,grain_oats,Grain oats,True,21,21,49.69,not_recommended,67.64,medium,96.0,,,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_east_texas_tyler,eastern,missing_irrigation_lab_ph_override,eastern_east_texas_tyler_missing_irrigation_lab_ph_override,eastern_east_texas_tyler_evidence,planting_readiness,fresh_market_cabbage,False,hard_red_winter_wheat,Hard red winter wheat,True,22,22,47.27,not_recommended,67.64,medium,96.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_east_texas_tyler/missing_irrigation_lab_ph_override.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,forage_sorghum,Forage sorghum,True,1,1,73.98,conditional,58.68,low,83.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,sorghum_sudangrass,Sorghum-sudangrass,True,2,2,73.98,conditional,58.68,low,83.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,white_potato,White potato,True,3,3,64.19,conditional,58.68,low,83.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,True,fresh_market_cabbage,Fresh-market cabbage,True,4,4,60.63,conditional,67.01,medium,83.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,corn_grain,Corn grown for grain,True,5,5,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,corn_silage,Corn grown for silage,True,6,6,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,grain_sorghum,Grain sorghum,True,7,7,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,upland_cotton,Upland cotton,True,8,8,54.0,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,seedless_watermelon,Seedless watermelon,True,9,9,54.0,not_recommended,67.01,medium,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,long_grain_rice,Long-grain rice,True,10,10,54.0,not_recommended,60.03,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,runner_peanut,Runner-type peanut,True,11,11,54.0,not_recommended,58.68,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,sweet_potato,Sweet potato,True,12,12,54.0,not_recommended,58.68,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,bermudagrass_hay,Bermudagrass grown for hay,True,13,13,54.0,not_recommended,56.51,low,80.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,sesame,Sesame,True,14,14,54.0,not_recommended,48.57,low,80.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,dry_bulb_onion,Dry-bulb onion,True,15,15,52.98,not_recommended,67.01,medium,83.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,oilseed_sunflower,Oilseed sunflower,True,16,16,52.95,not_recommended,58.68,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,annual_ryegrass_forage,Annual ryegrass grown for forage,True,17,17,52.56,not_recommended,57.87,low,80.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,soybean,Soybean,True,18,18,51.3,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,grain_oats,Grain oats,True,19,19,49.8,not_recommended,69.08,medium,100.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,alfalfa_hay,Alfalfa grown for hay,True,20,20,49.25,not_recommended,51.0,low,83.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,fresh_market_spinach,Fresh-market spinach,True,21,21,47.74,not_recommended,67.01,medium,83.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,in_season_baseline,eastern_rice_belt_eagle_lake_in_season_baseline,eastern_rice_belt_eagle_lake_evidence,planting_readiness,fresh_market_cabbage,False,hard_red_winter_wheat,Hard red winter wheat,True,22,22,45.88,not_recommended,69.08,medium,100.0,far_outside_planting_window,far_outside_planting_window,data/scenarios/results/eastern_rice_belt_eagle_lake/in_season_baseline.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,sweet_potato,Sweet potato,True,1,1,91.0,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,bermudagrass_hay,Bermudagrass grown for hay,True,2,2,87.79,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,forage_sorghum,Forage sorghum,True,3,3,87.75,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,grain_sorghum,Grain sorghum,True,4,4,87.75,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,sorghum_sudangrass,Sorghum-sudangrass,True,5,5,87.75,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,soybean,Soybean,True,6,6,84.67,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,oilseed_sunflower,Oilseed sunflower,True,7,7,84.33,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,long_grain_rice,Long-grain rice,True,8,8,83.5,recommended,41.84,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,upland_cotton,Upland cotton,True,9,9,83.0,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,runner_peanut,Runner-type peanut,True,10,10,81.96,recommended,40.49,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
eastern_rice_belt_eagle_lake,eastern,out_of_season,eastern_rice_belt_eagle_lake_out_of_season,eastern_rice_belt_eagle_lake_evidence,planning,fresh_market_cabbage,False,sesame,Sesame,True,11,11,80.71,recommended,33.87,low,60.0,,,data/scenarios/results/eastern_rice_belt_eagle_lake/out_of_season.json
